# TIMESTAMP, CAN_ID, DATA_BYTES
  0.3614, 156, 91 00 00 00 03 00 00 00
  0.3668, 166, 7D 00 00 02 80 00 00 00
  0.3668, 167, 00 80 00 00 00 1A 7F 00
  0.3668, 171, A5 00 A0 00 00 00 00 00
  0.3669, 178, 00 00 02 00 0E 8A CA 8A
  0.3669, 179, 00 00 00 00 5C A3 03 C4
  0.3669, 200, 00 00 80 1A 80 1A 00 00
  0.3669, 202, 04 F9 18 00 60 00 00 00
  0.3669, 204, C0 00 7D 00 00 00 00 00
  0.3669, 217, 00 00 00 00 00 00 00 00
  0.3669, 230, 00 00 00 00 8A 00 00 00
  0.3669, 041, 00 00 00 00 00 00 00 00
  0.3670, 085, 7E B9 00 00 00 20 7E 48
  0.3670, 421, 04 00 14 00 00 00 61 00
  0.3775, 424, 00 00 00 01 00 00 00 00
  0.3778, 42D, 00 02 EA 00 00 00 20 00
  0.3778, 333, 00 1C 00 00 00 00 00 00
  0.3780, 42F, 00 00 00 00 00 00 00 00
  0.3781, 415, 00 00 C4 FB 8F FE 0F FE
  0.3782, 41D, 00 00 E0 00 00 00 00 00
  0.3782, 326, 01 A0 02 79 81 D0 00 00
  0.3783, 186, 14 04 02 26 81 F7 00 00
  0.3784, 43D, 10 00 00 00 00 00 00 00
  0.3784, 43E, 00 37 10 8C 91 40 48 00
