# TIMESTAMP, CAN_ID, DATA_BYTES
  5.4091, 469, 00 00 00 00 00 00 00 00
  5.4091, 326, 01 A0 02 B0 81 D0 00 00
  5.4092, 077, 00 00 07 FF 00 07 E9 FA
  5.4092, 07D, 00 00 F4 B0 00 1F E8 01
  5.4092, 213, FF FF 00 0C 01 11 FF 41
  5.4092, 214, 6F 66 00 00 00 00 1F B0
  5.4122, 216, 96 E0 55 E5 AA 00 00 00
  5.4122, 217, 00 00 00 00 00 00 00 00
  5.4122, 165, 10 C0 00 00 00 00 00 00
  5.4122, 167, 00 80 00 00 00 1A 82 00
  5.4122, 200, 00 00 80 1B 80 1B 00 00
  5.4123, 202, 04 F2 50 00 60 00 00 00
  5.4123, 204, C0 00 7D 00 00 00 00 00
  5.4123, 230, 00 00 00 00 89 00 00 00
  5.4123, 082, 80 00 14 40 7B 00 60 FF
  5.4123, 092, 6F 8E 6F 84 73 54 8E D1
  5.4123, 085, 7E B8 00 00 FC 70 7E 48
  5.4123, 333, 00 1C 00 00 00 00 00 00
  5.4123, 186, 14 04 02 26 81 F7 00 00
  5.4123, 217, 00 00 00 00 00 00 00 00
  5.4124, 091, 7F 05 7F 51 D4 D1 F0 00
  5.4142, 415, 00 00 F0 F0 8F FE 0F FE
  5.4143, 083, 00 E0 80 00 00 02 00 00
  5.4143, 41D, 00 00 E0 00 00 00 00 00
  5.4171, 4B0, F7 00 00 00 C0 00 00 F3
  5.4171, 204, C0 00 7D 00 00 00 00 00
  5.4171, 167, 00 80 00 00 00 1A 82 00
  5.4171, 43D, 10 00 00 00 00 00 00 00
  5.4171, 43E, 00 37 10 8C 95 40 48 00
  5.4233, 041, 00 00 00 00 00 00 00 00
  5.4236, 085, 7E B8 00 00 FB 80 7E 48
  5.4236, 263, D0 00 FF FD 01 E8 00 00
  5.4236, 37B, 00 00 00 00 00 00 00 00
  5.4236, 430, 03 02 F3 09 8C 01 33 91
  5.4236, 077, 00 00 08 05 00 07 E5 FA
  5.4237, 07D, 00 00 F3 C0 00 20 08 03
  5.4278, 213, FF FF 00 0C 01 11 FF 41
  5.4278, 214, 6F 66 00 00 00 00 1E C0
  5.4278, 216, 96 E0 55 E5 AA 00 00 00
  5.4278, 217, 00 00 00 00 00 00 00 00
  5.4279, 3D4, FF C1 FE FF DF E0 00 00
  5.4279, 416, 5C 00 F2 04 00 00 0F FF
  5.4279, 165, 10 C0 00 00 00 00 00 00
  5.4279, 167, 00 80 00 00 00 1A 82 00
  5.4279, 171, A5 00 A0 00 00 00 00 00
  5.4279, 200, 00 00 80 1B 80 1B 00 00
  5.4279, 202, 04 F0 60 00 60 00 00 00
  5.4279, 204, C0 00 7D 00 00 00 00 00
  5.4279, 230, 00 00 00 00 89 00 00 00
  5.4301, 42F, 00 00 00 00 00 00 00 00
  5.4387, 082, 80 00 14 40 7B 00 60 FF
  5.4387, 085, 7E B8 00 00 FA 90 7E 48
  5.4390, 186, 14 04 02 26 81 F7 00 00
  5.4390, 217, 00 00 00 00 00 00 00 00
  5.4390, 415, 00 00 F4 EF 8F FE 0F FE
  5.4390, 41D, 00 00 E0 00 00 00 00 00
  5.4390, 4B0, F7 00 00 00 D0 00 00 F2
  5.4390, 204, C0 00 7D 00 00 00 00 00
  5.4390, 167, 00 80 00 00 00 1A 82 00
  5.4390, 041, 00 00 00 00 00 00 00 00
  5.4390, 242, 01 81 1F 98 C2 00 00 01
  5.4390, 085, 7E B8 00 00 F9 A0 7E 48
  5.4390, 091, 7F 08 7F 3F D4 E0 F0 00
  5.4407, 077, 00 00 07 FE 00 07 E5 F9
  5.4407, 07D, 00 00 F2 D0 00 20 08 03
  5.4407, 213, FF FF 00 0C 01 11 FF 41
  5.4407, 214, 6F 66 00 00 00 00 1D D0
  5.4407, 216, 96 E0 55 E5 AA 00 00 00
  5.4407, 217, 00 00 00 00 00 00 00 00
  5.4407, 04A, 02 00 00 00 00 00 00 C0
  5.4426, 04B, 00 C0 D8 D8 D8 D8 D8 00
  5.4483, 165, 10 C0 00 00 00 00 00 00
  5.4484, 167, 00 80 00 00 00 1A 82 00
  5.4484, 200, 00 00 80 1B 80 1B 00 00
  5.4484, 202, 04 EE 70 00 60 00 00 00
  5.4484, 204, C0 00 7D 00 00 00 00 00
  5.4484, 230, 00 00 00 00 89 00 00 00
  5.4484, 3B4, 40 11 11 FF 37 37 00 00
  5.4484, 42C, 84 02 00 00 90 20 00 00
  5.4484, 082, 80 00 14 40 7B 00 60 FF
  5.4485, 085, 7E B8 00 00 F8 B0 7E 48
  5.4502, 186, 14 04 02 26 81 F7 00 00
  5.4574, 217, 00 00 00 00 00 00 00 00
  5.4574, 3D4, FF C1 FE FF DF E0 00 00
  5.4574, 415, 00 00 F8 EE 8F FE 0F FE
  5.4575, 41D, 00 00 E0 00 00 00 00 00
  5.4575, 4B0, F7 00 00 00 E0 00 00 F1
  5.4615, 204, C0 00 7D 00 00 00 00 00
  5.4615, 167, 00 80 00 00 00 1A 82 00
  5.4615, 171, A5 00 A0 00 00 00 00 00
  5.4615, 332, 00 B4 76 85 7A 00 00 00
  5.4615, 3E2, 00 00 00 00 80 00 00 00
  5.4616, 041, 00 00 00 00 00 00 00 00
  5.4616, 3A3, 80 00 00 00 00 00 00 00
  5.4616, 3B5, 01 6E 01 6C 01 67 01 6F
  5.4616, 3EA, 00 00 00 00 00 00 60 00
  5.4616, 42F, 00 00 00 00 00 00 00 00
  5.4616, 455, 00 00 00 00 00 00 00 00
  5.4616, 085, 7E B8 00 00 F7 C0 7E 48
  5.4639, 077, 00 00 08 03 00 07 E9 F9
  5.4640, 091, 7F 05 7F 53 B9 EA F0 00
  5.4640, 07D, 00 00 F1 E0 00 1F E8 02
  5.4640, 213, FF FF 00 0C 01 11 FF 41
  5.4748, 214, 6F 66 00 00 00 00 1C E0
  5.4749, 216, 96 E0 55 E5 AA 00 00 00
  5.4749, 217, 00 00 00 00 00 00 00 00
  5.4749, 165, 10 C0 00 00 00 00 00 00
  5.4749, 156, 95 00 00 00 03 00 00 00
  5.4749, 166, 7D 00 00 02 80 00 00 00
  5.4749, 167, 00 80 00 00 00 1A 82 00
  5.4750, 178, 00 00 02 00 0E 91 CA 90
  5.4750, 179, 00 00 00 00 5C A3 02 D0
  5.4750, 200, 00 00 80 1B 80 1B 00 00
  5.4750, 202, 04 FC 00 00 60 00 00 00
  5.4750, 204, C0 00 7D 00 00 00 00 00
  5.4750, 230, 00 00 00 00 89 00 00 00
  5.4795, 421, 04 00 14 00 00 00 5A 00
  5.4795, 424, 00 00 00 01 00 00 00 00
  5.4795, 42D, 00 02 DB 00 00 00 20 00
  5.4795, 082, 80 00 14 40 7B 00 60 FF
  5.4795, 085, 7E B8 00 00 F6 D0 7E 48
  5.4795, 43D, 10 00 00 00 00 00 00 00
  5.4795, 43E, 00 37 10 8C 95 40 48 00
  5.4796, 186, 14 04 02 26 81 F7 00 00
  5.4796, 217, 00 00 00 00 00 00 00 00
  5.4796, 415, 00 00 FC ED 8F FE 0F FE
  5.4796, 41D, 00 00 E0 00 00 00 00 00
  5.4796, 4B0, F7 00 00 00 F0 00 00 F0
  5.4823, 204, C0 00 7D 00 00 00 00 00
  5.4823, 167, 00 80 00 00 00 1A 82 00
  5.4824, 041, 00 00 00 00 00 00 00 00
  5.4824, 242, 01 81 1F 98 C2 00 00 01
  5.4824, 3C7, 00 00 40 00 00 00 00 00
  5.4824, 085, 7E B8 00 00 F5 E0 7E 48
  5.4934, 077, 00 00 07 FD 00 07 E9 F9
  5.4935, 07D, 00 00 F0 F0 00 1F F8 00
  5.4935, 213, FF FF 00 0C 01 11 FF 41
  5.4939, 214, 6F 66 00 00 00 00 1B F0
  5.4940, 216, 96 E0 55 E5 AA 00 00 00
  5.4940, 217, 00 00 00 00 00 00 00 00
  5.4940, 3D4, FF C1 FE FF DF E0 00 00
  5.4940, 165, 10 C0 00 00 00 00 00 00
  5.4940, 167, 00 80 00 00 00 1A 82 00
  5.4940, 171, A5 00 A0 00 00 00 00 00
  5.4940, 200, 00 00 80 1B 80 1B 00 00
  5.4941, 202, 04 FA 10 00 60 00 00 00
  5.4941, 204, C0 00 7D 00 00 00 00 00
  5.4941, 230, 00 00 00 00 89 00 00 00
  5.4941, 42F, 00 00 00 00 00 00 00 00
  5.4941, 082, 80 00 14 40 7B 00 60 FF
  5.4941, 091, 7E FE 7F 43 C2 F9 F0 00
  5.4941, 085, 7E B8 00 00 F4 F0 7E 48
  5.4979, 186, 14 04 02 26 81 F7 00 00
  5.4980, 217, 00 00 00 00 00 00 00 00
  5.4980, 3C1, FF C1 FE FF DF E0 00 00
  5.4980, 3C2, FF C1 FE FF DF E0 00 00
  5.4980, 3D8, 00 01 08 0C 80 05 60 10
  5.4980, 204, C0 00 7D 00 00 00 00 00
  5.4980, 167, 00 80 00 00 00 1A 82 00
  5.4998, 415, 00 00 C0 FC 8F FE 0F FE
  5.4998, 041, 00 00 00 00 00 00 00 00
  5.4998, 3B3, 40 48 06 0E 20 05 00 02
  5.4998, 3C3, 40 CC 00 00 00 00 80 00
  5.4998, 3D9, FE 00 FF 00 00 00 00 00
  5.5081, 41D, 00 00 E0 00 00 00 00 00
  5.5081, 42B, CB BE 80 00 00 00 00 00
  5.5081, 42C, 84 02 00 00 90 20 00 00
  5.5081, 085, 7E B8 00 00 03 00 7E 48
  5.5081, 4B0, F7 00 00 00 00 00 00 FF
  5.5082, 077, 00 00 08 02 00 07 E9 F9
  5.5082, 07D, 00 00 FF 00 00 20 08 00
  5.5082, 213, FF FF 00 0C 01 11 FF 41
  5.5082, 326, 01 A0 02 B0 81 D0 00 00
  5.5082, 214, 6F 66 00 00 00 00 2A 00
  5.5082, 216, 96 E0 55 E5 AA 00 00 00
  5.5083, 217, 00 00 00 00 00 00 00 00
  5.5092, 165, 10 C0 00 00 00 00 00 00
  5.5092, 167, 00 80 00 00 00 1A 82 00
  5.5093, 200, 00 00 80 1B 80 1B 00 00
  5.5093, 202, 04 F8 20 00 60 00 00 00
  5.5093, 204, C0 00 7D 00 00 00 00 00
  5.5093, 230, 00 00 00 00 89 00 00 00
  5.5093, 082, 80 00 14 40 7B 00 60 FF
  5.5093, 085, 7E B8 00 00 02 10 7E 48
  5.5093, 333, 00 1C 00 00 00 00 00 00
  5.5093, 186, 14 04 02 26 81 F7 00 00
  5.5093, 217, 00 00 00 00 00 00 00 00
  5.5094, 091, 7E F7 7F 4F B3 03 F0 00
  5.5131, 092, 6F 8E 6F 80 73 58 5C 03
  5.5131, 083, 00 E0 80 00 00 02 00 00
  5.5131, 3D4, FF C1 FE FF DF E0 00 00
  5.5131, 415, 00 00 C4 FB 8F FE 0F FE
  5.5131, 41D, 00 00 E0 00 00 00 00 00
  5.5131, 4B0, F7 00 00 00 10 00 00 FE
  5.5132, 167, 00 80 00 00 00 1A 82 00
  5.5132, 171, A5 00 A0 00 00 00 00 00
  5.5132, 204, C0 00 7D 00 00 00 00 00
  5.5166, 42F, 00 00 00 00 00 00 00 00
  5.5167, 43D, 10 00 00 00 00 00 00 00
  5.5167, 041, 00 00 00 00 00 00 00 00
  5.5167, 242, 01 81 1F 98 C2 00 00 01
  5.5167, 3A3, 80 00 00 00 00 00 00 00
  5.5167, 43E, 00 37 10 8C 95 40 48 00
  5.5260, 085, 7E B8 00 00 01 20 7E 48
  5.5261, 263, D0 00 FF FD 01 E8 00 00
  5.5261, 37B, 00 00 00 00 00 00 00 00
  5.5261, 430, 03 02 F3 09 8C 01 33 91
  5.5261, 077, 00 00 07 FF 00 07 E5 F9
  5.5261, 07D, 00 00 FE 10 00 20 07 FF
  5.5261, 213, FF FF 00 0C 01 11 FF 41
  5.5261, 214, 6F 66 00 00 00 00 29 10
  5.5261, 216, 96 E0 55 E5 AA 00 00 00
  5.5261, 217, 00 00 00 00 00 00 00 00
  5.5262, 416, 5D 00 F1 04 00 00 0F FF
  5.5262, 165, 10 C0 00 00 00 00 00 00
  5.5262, 167, 00 80 00 00 00 1A 82 00
  5.5272, 200, 00 00 80 1B 80 1B 00 00
  5.5272, 202, 04 F6 30 00 60 00 00 00
  5.5272, 204, C0 00 7D 00 00 00 00 00
  5.5272, 230, 00 00 00 00 89 00 00 00
  5.5291, 082, 80 00 14 40 7B 00 60 FF
  5.5291, 085, 7E B8 00 00 00 30 7E 48
  5.5318, 186, 14 04 02 26 81 F7 00 00
  5.5319, 217, 00 00 00 00 00 00 00 00
  5.5319, 415, 00 00 C8 FA 8F FE 0F FE
  5.5319, 41D, 00 00 E0 00 00 00 00 00
  5.5319, 4B0, F7 00 00 00 20 00 00 FD
  5.5339, 204, C0 00 7D 00 00 00 00 00
  5.5339, 167, 00 80 00 00 00 1A 82 00
  5.5339, 041, 00 00 00 00 00 00 00 00
  5.5384, 5B2, B2 00 FF FF FF FF FF FF
  5.5385, 085, 7E B8 00 00 FF 40 7E 48
  5.5385, 091, 7E FE 7F 4D 9F 12 F0 00
  5.5385, 077, 00 00 08 01 00 07 E9 F9
  5.5411, 07D, 00 00 FD 20 00 20 08 00
  5.5411, 213, FF FF 00 0C 01 11 FF 41
  5.5411, 214, 6F 66 00 00 00 00 28 20
  5.5411, 216, 96 E0 55 E5 AA 00 00 00
  5.5411, 217, 00 00 00 00 00 00 00 00
  5.5411, 04A, 02 00 00 00 00 00 00 C0
  5.5411, 04B, 00 C0 D8 D8 D8 D8 D8 00
  5.5412, 165, 10 C0 00 00 00 00 00 00
  5.5412, 167, 00 80 00 00 00 1A 82 00
  5.5412, 171, A5 00 A0 00 00 00 00 00
  5.5412, 200, 00 00 80 1B 80 1B 00 00
  5.5441, 202, 04 F4 40 00 60 00 00 00
  5.5441, 204, C0 00 7D 00 00 00 00 00
  5.5441, 230, 00 00 00 00 89 00 00 00
  5.5441, 3D4, FF C1 FE FF DF E0 00 00
  5.5441, 42C, 84 02 00 00 90 20 00 00
  5.5441, 42F, 00 00 00 00 00 00 00 00
  5.5441, 082, 80 00 14 40 7B 00 60 FF
  5.5442, 085, 7E B8 00 00 FE 50 7E 48
  5.5465, 186, 14 04 02 26 81 F7 00 00
  5.5465, 217, 00 00 00 00 00 00 00 00
  5.5465, 415, 00 00 CC F9 8F FE 0F FE
  5.5506, 41D, 00 00 E0 00 00 00 00 00
  5.5506, 4B0, F7 00 00 00 30 00 00 FC
  5.5507, 332, 00 B4 76 85 7A 00 00 00
  5.5507, 204, C0 00 7D 00 00 00 00 00
  5.5507, 167, 00 80 00 00 00 1A 82 00
  5.5507, 455, 00 00 00 00 00 00 00 00
  5.5507, 041, 00 00 00 00 00 00 00 00
  5.5570, 242, 01 81 1F 98 C2 00 00 01
  5.5579, 59E, 9E 00 FF FF FF FF FF FF
  5.5580, 085, 7E B8 00 00 FD 60 7E 48
  5.5580, 077, 00 00 08 00 00 07 E9 FA
  5.5580, 091, 7E FE 7F 45 9D 1C F0 00
  5.5582, 07D, 00 00 FC 30 00 1F E8 00
  5.5582, 213, FF FF 00 0C 01 11 FF 41
  5.5582, 214, 6F 66 00 00 00 00 27 30
  5.5582, 216, 96 E0 55 E5 AA 00 00 00
  5.5583, 217, 00 00 00 00 00 00 00 00
  5.5606, 165, 10 C0 00 00 00 00 00 00
  5.5607, 156, 95 00 00 00 03 00 00 00
  5.5607, 166, 7D 00 00 02 80 00 00 00
  5.5633, 167, 00 80 00 00 00 1A 82 00
  5.5633, 178, 00 00 02 00 0E 91 CA 90
  5.5633, 179, 00 00 00 00 5C A3 02 D0
  5.5633, 200, 00 00 80 1B 80 1B 00 00
  5.5634, 202, 04 F2 50 00 60 00 00 00
  5.5634, 204, C0 00 7D 00 00 00 00 00
  5.5666, 230, 00 00 00 00 89 00 00 00
  5.5667, 421, 04 00 14 00 00 00 5A 00
  5.5667, 424, 00 00 00 01 00 00 00 00
  5.5667, 082, 80 00 14 40 7B 00 60 FF
  5.5667, 085, 7E B8 00 00 FC 70 7E 48
  5.5667, 42D, 00 02 DB 00 00 00 20 00
  5.5667, 43D, 10 00 00 00 00 00 00 00
  5.5667, 43E, 00 37 10 8C 95 40 48 00
  5.5764, 186, 14 04 02 26 81 F7 00 00
  5.5764, 217, 00 00 00 00 00 00 00 00
  5.5764, 3D4, FF C1 FE FF DF E0 00 00
  5.5765, 415, 00 00 D0 F8 8F FE 0F FE
  5.5765, 41D, 00 00 E0 00 00 00 00 00
  5.5765, 4B0, F7 00 00 00 40 00 00 FB
  5.5765, 204, C0 00 7D 00 00 00 00 00
  5.5765, 167, 00 80 00 00 00 1A 82 00
  5.5765, 171, A5 00 A0 00 00 00 00 00
  5.5765, 42F, 00 00 00 00 00 00 00 00
  5.5765, 041, 00 00 00 00 00 00 00 00
  5.5765, 3A3, 80 00 00 00 00 00 00 00
  5.5765, 085, 7E B8 00 00 FB 80 7E 48
  5.5765, 077, 00 00 08 00 00 07 E9 F9
  5.5766, 07D, 00 00 FB 40 00 1F E7 FF
  5.5766, 213, FF FF 00 0C 01 11 FF 41
  5.5778, 214, 6F 66 00 00 00 00 26 40
  5.5778, 216, 96 E0 55 E5 AA 00 00 00
  5.5778, 217, 00 00 00 00 00 00 00 00
  5.5808, 165, 10 C0 00 00 00 00 00 00
  5.5809, 167, 00 80 00 00 00 1A 82 00
  5.5809, 200, 00 00 80 1B 80 1B 00 00
  5.5809, 202, 04 F0 60 00 60 00 00 00
  5.5809, 204, C0 00 7D 00 00 00 00 00
  5.5809, 230, 00 00 00 00 89 00 00 00
  5.5826, 082, 80 00 14 40 7B 00 60 FF
  5.5827, 091, 7E FA 7F 53 84 2B F0 00
  5.5827, 085, 7E B8 00 00 FA 90 7E 48
  5.5915, 186, 14 04 02 26 81 F7 00 00
  5.5915, 217, 00 00 00 00 00 00 00 00
  5.5915, 415, 00 00 D4 F7 8F FE 0F FE
  5.5915, 41D, 00 00 E0 00 00 00 00 00
  5.5915, 4B0, F7 00 00 00 50 00 00 FA
  5.5928, 204, C0 00 7D 00 00 00 00 00
  5.5928, 167, 00 80 00 00 00 1A 82 00
  5.5928, 041, 00 00 00 00 00 00 00 00
  5.5928, 242, 01 81 1F 98 C2 00 00 01
  5.5929, 40A, C1 00 31 46 54 45 58 31
  5.5929, 42B, CB BE 80 00 00 00 00 00
  5.5929, 42C, 84 02 00 00 90 20 00 00
  5.5929, 468, 00 00 00 00 00 00 00 00
  5.5929, 085, 7E B8 00 00 F9 A0 7E 48
  5.5929, 469, 00 00 00 00 00 00 00 00
  5.5939, 3D4, FF C1 FE FF DF E0 00 00
  5.5978, 077, 00 00 08 01 00 07 E5 F9
  5.5978, 07D, 00 00 FA 50 00 1F E8 00
  5.5978, 326, 01 A0 02 B2 81 D0 00 00
  5.5979, 213, FF FF 00 0C 01 11 FF 41
  5.5979, 214, 6F 66 00 00 00 00 25 50
  5.5979, 216, 96 E0 55 E5 AA 00 00 00
  5.5979, 217, 00 00 00 00 00 00 00 00
  5.5979, 165, 10 C0 00 00 00 00 00 00
  5.6063, 167, 00 80 00 00 00 1A 82 00
  5.6063, 171, A5 00 A0 00 00 00 00 00
  5.6063, 200, 00 00 80 1B 80 1B 00 00
  5.6063, 202, 04 EE 70 00 60 00 00 00
  5.6063, 204, C0 00 7D 00 00 00 00 00
  5.6064, 230, 00 00 00 00 89 00 00 00
  5.6064, 42F, 00 00 00 00 00 00 00 00
  5.6064, 082, 80 00 14 40 7B 00 60 FF
  5.6064, 085, 7E B8 00 00 F8 B0 7E 48
  5.6064, 333, 00 1C 00 00 00 00 00 00
  5.6067, 186, 14 04 02 26 81 F7 00 00
  5.6105, 217, 00 00 00 00 00 00 00 00
  5.6106, 091, 7F 05 7F 3F 82 35 F0 00
  5.6106, 083, 00 E0 80 00 00 02 00 00
  5.6106, 415, 00 00 D8 F6 8F FE 0F FE
  5.6106, 41D, 00 00 E0 00 00 00 00 00
  5.6106, 4B0, F7 00 00 00 60 00 00 F9
  5.6130, 204, C0 00 7D 00 00 00 00 00
  5.6130, 167, 00 80 00 00 00 1A 82 00
  5.6131, 43D, 10 00 00 00 00 00 00 00
  5.6131, 43E, 00 37 10 8C 95 40 48 00
  5.6131, 041, 00 00 00 00 00 00 00 00
  5.6155, 085, 7E B8 00 00 F7 C0 7E 48
  5.6155, 092, 6F 8C 6F 84 73 58 23 3A
  5.6155, 263, D0 00 FF FD 01 E8 00 00
  5.6155, 37B, 00 00 00 00 00 00 00 00
  5.6155, 430, 03 02 F3 09 8C 01 33 91
  5.6234, 077, 00 00 07 FF 00 07 E5 FA
  5.6235, 07D, 00 00 F9 60 00 20 08 01
  5.6235, 213, FF FF 00 0C 01 11 FF 41
  5.6235, 214, 6F 66 00 00 00 00 24 60
  5.6235, 216, 96 E0 55 E5 AA 00 00 00
  5.6236, 217, 00 00 00 00 00 00 00 00
  5.6236, 416, 5E 00 F0 04 00 00 0F FF
  5.6236, 165, 10 C0 00 00 00 00 00 00
  5.6236, 167, 00 80 00 00 00 1A 82 00
  5.6236, 200, 00 00 80 1B 80 1B 00 00
  5.6236, 202, 04 FC 00 00 60 00 00 00
  5.6236, 204, C0 00 7D 00 00 00 00 00
  5.6236, 230, 00 00 00 00 89 00 00 00
  5.6237, 082, 80 00 14 40 7B 00 60 FF
  5.6255, 085, 7E B8 00 00 F6 D0 7E 48
  5.6295, 186, 14 04 02 26 81 F7 00 00
  5.6296, 217, 00 00 00 00 00 00 00 00
  5.6296, 3D4, FF C1 FE FF DF E0 00 00
  5.6296, 415, 00 00 DC F5 8F FE 0F FE
  5.6296, 41D, 00 00 E0 00 00 00 00 00
  5.6296, 4B0, F7 00 00 00 70 00 00 F8
  5.6296, 204, C0 00 7D 00 00 00 00 00
  5.6296, 167, 00 80 00 00 00 1A 82 00
  5.6296, 171, A5 00 A0 00 00 00 00 00
  5.6319, 42F, 00 00 00 00 00 00 00 00
  5.6319, 041, 00 00 00 00 00 00 00 00
  5.6319, 242, 01 81 1F 98 C2 00 00 01
  5.6319, 3A3, 80 00 00 00 00 00 00 00
  5.6320, 085, 7E B8 00 00 F5 E0 7E 48
  5.6333, 091, 7E FA 7F 4B 73 44 F0 00
  5.6398, 077, 00 00 08 01 00 07 E9 FA
  5.6399, 07D, 00 00 F8 70 00 1F F8 00
  5.6399, 213, FF FF 00 0C 01 11 FF 41
  5.6399, 214, 6F 66 00 00 00 00 23 70
  5.6399, 216, 96 E0 55 E5 AA 00 00 00
  5.6399, 04A, 02 00 00 00 00 00 00 C0
  5.6399, 04B, 00 C0 D8 D8 D8 D8 D8 00
  5.6399, 165, 10 C0 00 00 00 00 00 00
  5.6408, 167, 00 80 00 00 00 1A 82 00
  5.6408, 200, 00 00 80 1B 80 1B 00 00
  5.6409, 202, 04 FA 10 00 60 00 00 00
  5.6409, 204, C0 00 7D 00 00 00 00 00
  5.6409, 217, 00 00 00 00 00 00 00 00
  5.6409, 230, 00 00 00 00 89 00 00 00
  5.6410, 331, C0 00 76 85 04 27 18 00
  5.6432, 3B6, 08 00 05 00 00 00 00 00
  5.6432, 3B7, 00 00 02 00 6C 6D 70 6B
  5.6432, 42C, 84 02 00 00 90 20 00 00
  5.6432, 082, 80 00 14 40 7B 00 60 FF
  5.6432, 085, 7E B8 00 00 F4 F0 7E 48
  5.6458, 186, 14 04 02 26 81 F7 00 00
  5.6482, 217, 00 00 00 00 00 00 00 00
  5.6482, 415, 00 00 E0 F4 8F FE 0F FE
  5.6482, 41D, 00 00 E0 00 00 00 00 00
  5.6483, 4B0, F7 00 00 00 80 00 00 F7
  5.6483, 332, 00 B4 76 85 7A 00 00 00
  5.6503, 167, 00 80 00 00 00 1A 82 00
  5.6503, 204, C0 00 7D 00 00 00 00 00
  5.6503, 455, 00 00 00 00 00 00 00 00
  5.6504, 041, 00 00 00 00 00 00 00 00
  5.6572, 085, 7E B8 00 00 03 00 7E 48
  5.6603, 077, 00 00 07 FC 00 07 E9 F9
  5.6604, 091, 7F 05 7F 39 6F 4E F0 00
  5.6604, 07D, 00 00 F7 80 00 1F F8 02
  5.6604, 213, FF FF 00 0C 01 11 FF 41
  5.6604, 214, 6F 66 00 00 00 00 22 80
  5.6604, 216, 96 E0 55 E5 AA 00 00 00
  5.6605, 217, 00 00 00 00 00 00 00 00
  5.6605, 3D4, FF C1 FE FF DF E0 00 00
  5.6606, 165, 10 C0 00 00 00 00 00 00
  5.6606, 156, 95 00 00 00 03 00 00 00
  5.6606, 166, 7D 00 00 02 80 00 00 00
  5.6606, 167, 00 80 00 00 00 1A 82 00
  5.6606, 171, A5 00 A0 00 00 00 00 00
  5.6666, 178, 00 00 02 00 0E 91 CA 90
  5.6666, 179, 00 00 00 00 5C A3 02 D0
  5.6666, 200, 00 00 80 1B 80 1B 00 00
  5.6666, 202, 04 F8 20 00 60 00 00 00
  5.6666, 204, C0 00 7D 00 00 00 00 00
  5.6666, 230, 00 00 00 00 89 00 00 00
  5.6666, 421, 04 00 14 00 00 00 5A 00
  5.6667, 082, 80 00 14 40 7B 00 60 FF
  5.6667, 085, 7E B8 00 00 02 10 7E 48
  5.6667, 424, 00 00 00 01 00 00 00 00
  5.6667, 42D, 00 02 DB 00 00 00 20 00
  5.6667, 42F, 00 00 00 00 00 00 00 00
  5.6667, 43D, 10 00 00 00 00 00 00 00
  5.6806, 43E, 00 37 10 8C 95 40 48 00
  5.6810, 186, 14 04 02 26 81 F7 00 00
  5.6811, 217, 00 00 00 00 00 00 00 00
  5.6811, 415, 00 00 E4 F3 8F FE 0F FE
  5.6811, 41D, 00 00 E0 00 00 00 00 00
  5.6811, 4B0, F7 00 00 00 90 00 00 F6
  5.6811, 204, C0 00 7D 00 00 00 00 00
  5.6811, 167, 00 80 00 00 00 1A 82 00
  5.6811, 041, 00 00 00 00 00 00 00 00
  5.6811, 242, 01 81 1F 98 C2 00 00 01
  5.6812, 085, 7E B8 00 00 01 20 7E 48
  5.6812, 077, 00 00 08 01 00 07 E9 F9
  5.6812, 07D, 00 00 F6 90 00 1F F8 00
  5.6812, 213, FF FF 00 0C 01 11 FF 41
  5.6812, 214, 6F 66 00 00 00 00 21 90
  5.6812, 216, 96 E0 55 E5 AA 00 00 00
  5.6812, 217, 00 00 00 00 00 00 00 00
  5.6819, 165, 10 C0 00 00 00 00 00 00
  5.6832, 167, 00 80 00 00 00 1A 82 00
  5.6832, 200, 00 00 80 1B 80 1B 00 00
  5.6833, 202, 04 F6 30 00 60 00 00 00
  5.6833, 204, C0 00 7D 00 00 00 00 00
  5.6833, 230, 00 00 00 00 89 00 00 00
  5.6925, 082, 80 00 14 40 7B 00 60 FF
  5.6926, 091, 7E FA 7F 43 62 5D F0 00
  5.6926, 085, 7E B8 00 00 00 30 7E 48
  5.6926, 186, 14 04 02 26 81 F7 00 00
  5.6926, 217, 00 00 00 00 00 00 00 00
  5.6953, 415, 00 00 E8 F2 8F FE 0F FE
  5.6954, 41D, 00 00 E0 00 00 00 00 00
  5.6955, 167, 00 80 00 00 00 1A 82 00
  5.6956, 171, A5 00 A0 00 00 00 00 00
  5.6957, 204, C0 00 7D 00 00 00 00 00
  5.6957, 3D4, FF C1 FE FF DF E0 00 00
  5.6960, 42F, 00 00 00 00 00 00 00 00
  5.6960, 4B0, F7 00 00 00 A0 00 00 F5
  5.6960, 041, 00 00 00 00 00 00 00 00
  5.6960, 3A3, 80 00 00 00 00 00 00 00
  5.6960, 42B, CB BE 80 00 00 00 00 00
  5.6961, 42C, 84 02 00 00 90 20 00 00
  5.6961, 085, 7E B8 00 00 FF 40 7E 48
  5.6981, 077, 00 00 07 FE 00 07 E5 F9
  5.6981, 07D, 00 00 F5 A0 00 20 08 00
  5.6981, 213, FF FF 00 0C 01 11 FF 41
  5.6981, 326, 01 A0 02 B2 81 D0 00 00
  5.6981, 214, 6F 66 00 00 00 00 20 A0
  5.6981, 216, 96 E0 55 E5 AA 00 00 00
